x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
683,984,1212,620,524,238,695,430,1200,579
698,1001,1209,908,509,318,705,634,453,1063
473,683,1213,492,453,979,697,830,-62,732
659,687,1204,400,432,277,708,1222,116,573
838,692,1213,393,585,299,697,383,350,830
75,701,1205,1189,384,634,714,261,604,829
711,539,1206,1096,610,353,708,656,554,655
145,-548,1214,441,874,591,715,-231,289,769
424,305,1224,153,646,744,709,435,975,785
971,-260,1207,904,395,844,716,779,677,723
777,1124,1213,1097,743,424,716,551,306,620
1368,327,1220,444,473,329,721,281,625,461
939,940,1210,822,798,192,725,158,329,1449
376,752,1220,207,368,294,726,441,718,404
969,510,1212,1595,245,860,736,317,647,750
176,223,1213,1569,479,448,734,-130,605,840
981,-510,1217,1052,636,765,730,455,649,676
553,890,1223,913,368,233,723,50,326,1196
438,558,1224,885,578,844,720,1471,959,177
362,406,1228,1230,634,605,725,649,1085,717
1104,911,1227,718,663,898,735,367,879,476
796,419,1221,879,662,128,735,360,642,723
357,418,1217,-18,689,729,729,635,1080,454
1242,1529,1225,1871,364,673,733,946,746,904
472,713,1235,621,573,395,737,945,1055,1345
699,870,1226,1405,429,441,731,394,1348,916
352,332,1239,1454,749,1332,733,307,317,380
812,1128,1232,868,572,848,741,551,503,843
380,522,1234,1285,333,692,728,-404,645,946
-34,774,1239,480,414,940,737,439,-21,532
1043,607,1234,1560,714,709,739,387,500,1008
306,1030,1235,456,396,260,730,1092,190,885
476,728,1241,1029,555,207,731,803,1001,846
857,798,1234,472,614,714,729,848,432,1017
271,942,1242,1362,510,-75,741,-91,924,634
716,515,1229,374,868,650,735,-46,478,564
739,318,1240,809,194,917,737,104,330,1164
715,1093,1237,118,398,694,734,635,784,315
481,523,1249,1181,598,413,730,31,682,941
86,1140,1231,348,477,-11,732,162,754,1177
431,353,1241,214,473,450,737,608,579,493
79,380,1245,1118,570,580,744,600,558,743
829,584,1232,1101,533,373,730,13,621,564
289,501,1234,599,291,97,746,648,1058,875
1058,1488,1242,526,579,465,737,58,168,579
748,506,1236,298,589,624,729,454,841,525
446,401,1239,784,370,1187,741,60,877,914
649,1381,1241,769,462,604,743,-123,-41,480
848,788,1244,811,131,489,747,-281,1268,571
728,959,1242,1370,761,777,745,525,58,859
888,984,1245,283,524,1507,735,644,1312,690
392,905,1253,897,237,545,735,242,748,1124
275,802,1251,1083,440,820,730,551,585,739
608,995,1248,1572,435,1282,736,1165,300,695
1015,1207,1247,708,639,502,744,1016,600,695
17,808,1252,1228,468,1263,736,438,784,677
400,405,1251,574,310,596,740,399,119,490
442,745,1252,1028,519,755,730,925,628,679
539,547,1246,127,446,521,732,301,721,481
61,1018,1252,645,502,840,740,475,942,1144
360,1116,1247,390,582,810,722,924,619,930
950,501,1251,767,558,7,736,1006,1007,648
732,583,1254,212,509,453,726,426,742,486
458,642,1254,1729,518,723,731,416,625,590
95,188,1262,1356,607,381,735,750,73,1022
621,409,1261,1409,471,1566,716,349,440,339
1152,562,1255,1049,461,31,726,341,867,672
774,990,1248,1054,635,865,734,770,399,290
406,442,1261,1145,522,253,716,-93,766,1038
640,435,1261,1062,435,243,734,861,437,1134
414,1010,1255,1720,579,784,725,383,1011,706
317,287,1265,852,568,499,722,458,749,863
341,484,1258,1017,442,1042,733,614,982,1125
28,596,1246,728,549,1050,716,264,257,659
692,161,1256,885,335,980,725,412,269,1071
530,665,1255,1263,413,1129,734,634,696,924
348,954,1258,1381,363,86,724,567,951,547
972,822,1255,1561,618,543,730,562,676,485
589,1317,1255,494,430,559,715,371,742,650
631,-27,1249,1054,478,640,726,756,143,942
570,982,1266,700,718,819,716,400,414,708
552,731,1256,747,618,457,724,371,691,937
766,294,1262,242,612,693,725,458,656,939
647,459,1259,1008,678,539,718,619,1041,1012
145,630,1262,819,444,640,733,128,698,556
542,973,1250,-34,440,439,719,496,599,1070
16,974,1255,853,331,742,724,331,455,707
667,173,1257,478,419,1001,714,205,678,794
280,763,1259,62,496,-118,713,644,1171,579
701,1524,1263,1168,531,227,716,801,326,663
563,581,1256,1801,545,245,723,607,555,746
713,681,1257,1142,516,699,713,53,224,786
514,301,1256,679,532,462,710,-137,823,511
310,864,1265,723,471,352,712,882,293,823
409,914,1256,271,560,1076,705,155,489,775
885,528,1265,997,564,946,715,672,446,620
448,1068,1255,365,272,305,711,612,955,750
829,-33,1258,655,761,556,698,561,904,520
675,266,1265,969,543,604,701,395,1221,1261
638,642,1252,1267,662,429,711,641,551,1424
732,597,1253,1124,470,600,701,336,656,750
430,876,1256,960,-28,708,704,442,582,728
204,420,1254,681,372,508,711,537,950,946
519,288,1249,804,665,600,700,1258,681,690
596,1135,1242,1178,623,648,692,838,264,897
892,677,1246,1441,840,493,687,854,139,1107
617,474,1245,758,149,688,691,-12,626,1092
800,1341,1241,1135,293,887,691,240,286,1072
275,193,1231,742,553,747,689,387,832,232
186,747,1221,1022,514,511,687,934,770,384
502,1384,1236,417,568,672,683,820,800,683
748,413,1227,523,921,611,692,218,253,595
1076,800,1237,782,491,669,699,625,1247,695
302,625,1237,847,686,834,690,535,490,797
671,805,1227,1627,474,736,689,-144,969,623
1318,788,1222,1192,436,751,693,1048,753,689
575,35,1221,1348,524,310,694,529,196,296
633,579,1232,589,359,1336,687,535,881,697
552,234,1236,1161,521,939,697,-108,1271,1058
528,538,1226,1164,626,275,689,819,641,935
352,546,1227,896,372,68,681,661,685,1091
482,1237,1226,603,337,562,680,455,-131,1144
647,1368,1221,1934,446,712,689,831,1118,805
453,586,1211,989,568,-60,696,765,866,797
804,595,1219,580,437,1455,691,1031,888,904
1049,368,1226,665,639,771,691,829,727,1291
407,-89,1216,331,650,848,689,443,455,764
672,284,1208,472,612,889,696,-375,605,704
618,733,1206,1227,202,583,683,602,651,764
271,190,1211,577,613,827,684,553,406,920
949,765,1222,452,348,1319,690,344,836,1005
1122,543,1212,3,622,-247,689,952,319,438
423,1501,1214,782,723,519,687,838,0,426
520,1237,1205,1242,538,403,698,601,1099,1095
598,674,1211,727,585,552,689,761,818,563
464,407,1211,325,218,-449,683,857,896,448
968,-18,1202,233,712,936,686,462,308,710
614,1352,1216,1180,267,664,699,461,1144,623
711,503,1203,1621,264,629,683,473,60,1013
355,971,1204,1401,690,1088,699,470,767,832
826,244,1201,1151,535,142,680,621,695,922
849,1334,1210,774,294,928,689,343,323,546
776,190,1204,1540,465,955,690,501,1147,838
1011,490,1217,842,1237,747,688,515,446,734
572,378,1205,995,688,899,684,516,194,728
633,524,1211,1179,454,1162,696,346,641,1150
510,539,1203,1228,489,546,689,1098,605,747
657,681,1204,310,659,582,692,82,592,806
925,261,1198,999,534,868,691,451,827,775
412,750,1199,823,202,562,697,158,893,660
798,900,1194,832,601,619,693,358,803,893
232,1009,1195,527,599,543,684,921,1444,540
1081,575,1199,782,665,165,694,445,790,859
257,159,1458,1390,287,581,686,883,378,653
344,170,1463,1154,171,1404,691,447,1154,828
910,920,1448,1018,622,1033,695,574,695,728
161,1145,1461,635,409,771,681,828,735,969
731,886,1452,-157,493,899,680,882,611,526
414,471,1467,300,333,884,681,915,385,869
609,511,1458,975,593,748,687,361,441,514
781,1042,1463,810,663,608,680,461,613,831
1099,551,1460,114,739,755,683,852,211,569
508,1049,1458,1724,492,445,697,724,791,573
891,189,1464,944,443,1030,706,779,677,368
1117,212,1463,264,486,413,707,767,455,758
458,397,1474,541,533,703,697,632,784,777
327,252,1465,602,264,435,706,598,824,780
298,679,1475,585,581,303,703,165,882,1055
781,899,1461,664,485,891,714,-33,787,1077
1328,1257,1468,910,417,260,714,418,587,368
639,819,1468,1044,204,556,698,395,716,637
822,991,1466,1296,755,759,708,289,-183,737
400,760,1464,1592,519,-218,715,357,679,1019
938,256,1461,-100,554,506,714,433,743,681
624,805,1458,1227,333,716,716,1024,222,914
538,1002,1467,876,765,592,709,701,247,805
789,924,1467,1371,-38,938,714,570,638,839
978,942,1477,967,923,563,707,399,848,717
736,252,1464,1015,399,590,702,801,422,1047
562,697,1468,588,380,560,714,885,701,760
836,620,1457,999,327,688,707,498,746,1364
512,635,1467,783,616,-51,710,684,901,971
574,681,1459,867,771,418,709,226,1159,722
642,658,1466,1271,688,341,719,905,547,798
809,557,1465,908,528,817,716,398,642,896
358,843,1461,705,504,676,707,614,459,905
315,633,1470,763,515,925,713,175,437,880
715,1124,1466,999,502,532,709,782,663,632
689,793,1474,1177,242,587,715,1033,74,701
173,426,1481,1014,400,404,723,415,58,789
615,270,1491,295,624,229,715,840,650,723
417,270,1484,620,398,1228,732,69,784,639
785,824,1476,1297,462,222,718,-97,262,740
712,647,1487,1359,347,399,718,706,760,580
778,23,1480,1057,749,1094,722,656,628,1101
524,1117,1490,913,417,716,726,-85,546,702
666,973,1489,899,545,149,726,799,673,411
685,632,1486,1334,575,532,724,628,287,978
435,1169,1489,56,416,289,735,892,685,990
689,526,1483,1462,196,544,717,637,401,1365
329,325,1491,1237,451,695,726,256,760,581
165,962,1491,400,749,818,728,323,765,512
973,525,1492,860,518,215,722,596,1102,709
520,961,1501,648,469,807,727,359,282,467
585,690,1503,1175,694,573,721,695,282,492
401,824,1509,526,281,16,722,163,1002,801
951,303,1499,666,135,563,730,569,737,936
987,729,1508,858,277,390,725,857,730,653
115,526,1508,298,775,868,729,542,453,705
402,1036,1517,499,884,48,731,387,361,1196
497,-62,1501,815,549,967,733,224,851,933
1118,1055,1512,838,536,203,718,-252,767,671
441,488,1508,857,505,646,715,805,222,870
391,1138,1509,1394,523,178,725,337,725,751
489,1291,1507,739,398,529,728,161,1252,439
337,1013,1508,920,457,1617,731,1179,1101,659
7,538,1517,286,303,757,724,279,878,547
94,578,1501,164,798,979,723,647,911,121
527,1138,1508,910,820,415,735,136,1335,794
836,606,1516,1095,679,507,719,176,1008,922
588,660,1521,471,416,247,710,609,446,930
868,930,1516,880,515,619,705,768,564,715
417,931,1527,1234,1024,187,709,790,606,546
476,1114,1531,152,396,-16,704,1009,805,439
469,462,1521,1179,750,923,709,392,1079,507
1054,614,1524,733,323,805,700,681,989,493
1290,606,1523,1673,291,829,715,1261,373,1056
312,623,1515,218,357,21,716,648,782,807
453,914,1517,1094,354,695,714,945,-4,480
865,573,1527,842,377,1149,707,266,877,526
780,-21,1518,343,659,1260,701,824,759,1172
1065,1061,1524,1183,329,692,692,561,653,341
993,885,1516,288,443,397,692,462,1044,1077
504,457,1522,1257,413,-47,700,365,951,778
299,1186,1519,547,540,1307,701,474,696,910
979,870,1529,604,470,568,701,373,777,609
1102,-141,1531,630,402,644,699,194,514,534
617,627,1524,796,529,904,691,685,793,661
820,289,1519,1110,878,948,696,748,978,250
512,985,1523,1301,533,739,681,327,468,871
774,1147,1514,1399,565,527,683,28,397,1264
906,426,1526,349,643,408,683,672,385,839
383,796,1525,1378,201,406,687,405,606,599
922,452,1519,1248,457,815,681,338,1452,797
85,124,1524,400,723,622,690,604,798,799
381,877,1520,1174,495,335,686,695,488,788
495,728,1517,1528,842,794,688,319,475,918
1108,400,1525,1170,549,153,690,766,417,506
796,1251,1533,926,376,782,700,631,830,1326
574,591,1517,1653,737,593,699,521,641,607
425,1000,1524,1062,424,929,689,432,711,1251
618,1142,1517,515,8,523,683,314,895,1216
676,594,1530,544,549,692,684,577,239,278
750,781,1531,351,504,1317,686,631,440,758
336,147,1518,835,730,1329,686,830,774,1042
574,726,1523,721,435,660,677,666,696,674
432,349,1530,831,331,532,674,35,1012,874
952,1022,1517,1176,685,577,669,347,912,658
387,264,1530,1671,459,601,686,400,451,597
693,171,1522,343,698,1023,677,1188,660,722
588,1162,1526,956,525,364,673,-39,257,730
336,871,1523,800,532,1062,672,723,549,593
475,891,1529,1062,587,1001,674,302,1010,852
870,894,1512,1144,364,530,684,339,1194,475
559,1323,1529,516,560,177,683,705,1075,329
233,426,1528,715,744,755,668,330,778,765
926,529,1519,1374,317,-16,663,455,137,813
162,464,1517,1556,692,150,654,740,716,956
162,761,1517,526,647,981,663,653,998,696
247,670,1519,178,343,645,661,396,-37,619
1347,1046,1528,1108,502,945,673,233,658,925
652,532,1518,523,407,215,663,1026,1447,655
524,589,1526,1020,697,660,663,458,665,1077
443,667,1510,319,778,162,663,814,1175,1165
760,818,1524,1256,321,268,654,182,669,722
813,1606,1517,575,699,862,663,377,692,934
1375,1322,1510,1202,581,524,665,695,943,727
796,567,1516,1541,369,1118,660,318,258,1233
596,354,1508,256,567,1100,653,-32,790,86
627,1374,1498,807,466,1218,645,619,635,798
1012,484,1510,1389,597,723,661,183,749,324
471,697,1518,1241,372,118,648,774,629,482
890,825,1517,1920,636,364,660,402,543,916
455,957,1502,989,492,251,653,397,187,620
837,1036,1510,1222,476,495,652,177,162,615
990,463,1500,760,733,1366,649,675,460,595
712,685,1503,807,494,744,641,404,783,496
574,280,1502,538,256,966,644,486,28,1037
454,676,1492,350,413,1213,643,985,267,619
910,-36,1501,226,494,556,651,606,-350,124
939,699,1498,872,844,1025,636,907,588,1092
888,756,1495,357,455,1152,648,469,569,809
623,835,1489,664,779,917,652,446,700,900
706,693,1490,930,562,168,642,1000,327,577
646,77,1496,1214,461,807,651,387,544,766
840,1303,1489,1319,493,14,636,766,1400,956
452,660,1495,1257,266,1160,632,826,422,1221
-32,357,1498,696,498,684,651,366,662,690
102,801,1489,670,551,819,642,692,1201,730
343,669,1483,1391,531,778,636,878,910,721
554,384,1480,1607,484,646,635,620,81,1186
712,789,1490,967,367,754,636,90,924,626
918,484,1480,804,526,423,638,328,570,935
867,866,1471,1424,767,381,631,421,493,886
476,1330,1487,205,416,356,642,534,571,897
-344,815,1473,739,542,828,648,36,735,856
739,883,1474,743,371,477,635,458,143,807
177,1046,1484,500,565,985,635,-90,784,774
501,937,1472,1040,473,334,641,-47,452,827
793,620,1462,818,706,772,642,808,328,887
728,1111,1463,1321,528,257,650,596,1049,881
476,861,1453,373,433,609,650,142,215,591
667,555,1461,1130,451,1250,642,497,561,920
745,690,1465,985,457,803,637,380,1248,357
290,522,1460,710,493,1049,648,547,417,751
386,888,1460,731,705,1142,638,720,712,1148
903,971,1458,933,694,684,645,445,433,567
932,600,1450,1056,344,661,653,508,701,702
292,1100,1453,1241,442,703,647,43,287,828
485,951,1450,710,869,548,650,129,1153,913
686,644,1445,1068,714,797,659,499,984,1102
642,348,1453,1564,354,464,662,559,492,750
798,348,1451,1750,557,1098,658,177,540,820
1123,763,1448,1353,553,753,669,387,938,878
715,794,1447,333,618,538,662,424,462,663
564,506,1442,606,168,423,671,652,329,774
857,448,1446,1811,549,709,662,232,1093,673
593,420,1437,523,518,680,665,807,377,1001
165,346,1442,622,697,839,674,160,983,832
891,740,1442,1176,552,779,680,346,549,500
916,1096,1451,635,564,1214,671,599,908,804
507,543,1437,1194,834,120,676,525,638,1126
375,1012,1444,1337,439,959,674,110,289,892
643,785,1437,780,274,149,668,469,286,406
580,485,1439,1307,429,-174,672,637,1027,643
728,1180,163,801,401,619,830,694,957,682
435,1098,164,821,1033,1052,829,155,250,1049
571,742,154,149,591,928,836,345,730,816
519,641,144,1397,301,1152,832,295,141,784
23,108,146,956,597,617,837,346,751,690
677,826,150,1574,773,190,830,266,915,1191
494,1120,148,541,281,763,842,114,405,607
633,403,147,524,386,689,838,82,264,624
307,1301,138,924,336,577,839,44,-16,998
780,1037,144,198,289,504,828,459,317,829
592,768,135,742,597,1092,834,387,196,613
126,529,137,1171,603,640,840,405,447,662
729,883,144,1118,391,140,840,32,304,1014
456,513,142,1043,522,471,841,-6,386,783
363,173,143,57,326,84,828,748,790,492
720,469,141,1347,313,638,826,137,262,867
613,1016,134,977,630,-222,835,574,951,655
692,695,139,772,505,976,844,608,964,534
733,1741,143,1658,623,705,841,750,1322,475
1246,1051,130,542,457,886,835,150,87,714
896,533,142,810,815,1505,827,570,842,719
1298,357,143,469,643,382,842,873,450,427
471,513,139,1948,245,161,828,429,273,1096
912,723,132,932,577,-1,836,473,357,640
277,10,126,102,284,906,833,974,772,466
702,230,127,1294,364,490,832,87,109,292
520,326,128,1221,482,1174,841,635,856,642
566,709,128,914,501,890,830,867,541,728
933,665,137,703,389,838,846,310,377,248
422,1210,140,442,138,599,840,652,354,727
153,931,130,1136,243,245,836,68,649,529
730,1186,138,674,538,397,835,778,447,541
910,206,140,1173,518,902,830,319,725,661
472,170,122,928,870,203,832,-7,1233,1038
686,275,120,722,194,84,841,1183,616,1067
384,241,131,197,391,366,845,848,648,910
434,623,122,875,562,944,839,582,961,616
631,977,118,740,207,902,831,-163,670,685
834,649,130,697,857,847,849,337,110,1053
454,760,126,394,613,822,830,191,888,1028
329,745,131,1165,682,681,849,77,773,738
117,626,118,847,415,486,836,734,866,1046
626,469,122,1220,479,390,839,220,401,574
918,947,112,986,436,1181,843,260,1126,732
1006,1116,102,513,385,292,848,982,115,722
634,565,107,589,389,453,836,140,1007,958
655,709,111,994,780,932,848,645,488,988
684,988,102,1,579,836,853,1024,211,780
416,605,117,606,208,-29,840,445,909,575
1050,392,108,819,636,1016,846,469,677,961
515,933,112,523,597,-60,856,819,546,470
-20,851,118,1187,314,859,846,493,490,412
704,641,109,738,330,842,856,651,1051,898
1219,248,117,825,529,1012,863,1062,682,1019
138,265,123,738,527,52,864,490,424,776
746,980,109,643,520,746,870,52,1078,611
754,879,108,943,450,416,863,1246,888,765
171,840,110,1573,297,729,859,-284,326,733
454,332,124,1276,640,622,872,372,718,819
652,1105,117,749,524,441,864,492,635,867
770,610,121,506,1,1511,869,137,753,533
308,614,107,271,595,1033,867,24,1279,681
928,788,118,1335,472,569,864,622,980,519
681,769,116,1402,511,972,874,37,999,676
694,916,115,919,892,14,858,338,722,914
723,822,111,480,434,540,864,820,264,1091
173,525,123,768,322,528,864,351,676,700
493,795,124,638,730,1364,874,27,1097,759
989,557,121,-204,663,173,868,661,599,717
587,599,116,1131,748,808,866,133,818,837
765,808,122,1050,797,1547,864,193,583,667
582,331,122,922,353,73,865,739,856,696
1087,825,125,915,652,707,875,312,341,1062
1089,1358,116,593,354,91,883,662,530,708
438,427,130,1373,303,688,879,814,772,854
562,737,122,1348,450,866,875,298,742,1115
735,746,128,872,427,195,874,282,519,971
944,957,122,1160,243,368,869,650,772,911
1128,939,120,1393,591,1060,869,42,154,892
